Name,Price,Price/KG,URL
Okra Prepack 175g,6.99,$39.94 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/okra-each-2402
Harris Farm Watermelon Cut 300g,6.99,$23.30 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/harris-farm-watermelon-cut-771
Ginger Organic min 150g,6.0,$39.99 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/ginger-organic-71861
Onion Red Pickling 500g,1.99,$3.98 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/onions-red-pickling-24322
Choy Sum Bunch,2.49,$2.49 each,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/asian-choy-sum-each-1582
Fresh Herbs Oregano Punnet,3.99,$3.99 each,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/oregano-each-3402
Fruit Value Box,50.0,,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/fruit-value-box-77967
Coolibah Salad Mix Italian 120g,4.99,$41.58 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/italian-salad-mix-7019
Fresh Herb Turmeric min 200g,8.0,$40.00 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/tumeric-2941
Apple Imperfect Pink Lady Organic 1.5kg,8.99,$5.99 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/apple-pink-lady-imperfect-organic-74182
Apple Bravo Premium Each,2.07,$2.07 / each,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/apples-bravo-44431
Radish White Each,5.99,$5.99 each,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/radish-white-each-2712
Veggie Value Box,45.0,,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/veggies-value-box-78151
Fresh Herbs Lime Leaves Punnet,4.99,$4.99 / each,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/lime-leaves-each-3932
Pear Nashi White Each,3.25,$3.25 each,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/pears-nashi-5391
Tangello Large Each,1.75,$1.75 / each,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/tangelo-kg-5251
Sweet Potato Hawaiian Each,3.84,$3.84 / each,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/potato-hawian-sweet-white-7491
Chinese Cabbage Wombok Whole,3.99,$3.99 each,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/cabbage-chinese-each-1202
Grapefruit Ruby Red Imperfect Each,1.75,$1.75 each,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/grapefruits-ruby-red-imperfect-24581
Mushrooms Brown Flat Organic 375g,12.99,$34.64 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/mushrooms-brown-flat-organic-72374
Fresh Herbs Bay Leaves Punnet,3.99,$3.99 / each,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/bay-leaves-each-3262
Coconut Drinking Each,4.0,$4.00 each,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/coconuts-drinking-each-43822
Harris Farm Zucchini Noodles Zoodles 250g,5.99,$14.97 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/harris-farm-zoodles-zucchini-noodles-8968
Chilli Jalapeno Fresh 200g,6.0,$30.00 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/jalapeno-kg-7121
Onion Pickling 500g,1.49,$2.98 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/onion-pickling-2432
Mushrooms Shimeji 150g,6.99,$46.60 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/mushrooms-shimeji-each-3712
Cabbage Green Whole,7.99,$7.99 each,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/cabbage-whole-1222
Tomato Heirloom Each,4.27,$4.27 / each,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/tomato-heirloom-39741
Mushrooms Gourmet Prepack 150g,6.99,$46.60 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/mushrooms-gourmet-each-3752
Mushrooms Swiss Brown Organic 180g,7.99,$44.39 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/mushrooms-swiss-brown-organic-73742
Apple Royal Gala Imperfect Organic 1.5kg,8.99,$5.99 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/apple-royal-gala-imperfect-organic-74172
Watercress Bunch,2.99,$2.99 / bunch,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/watercress-bunch-3542
Fresh Herbs Mint Pot Each,3.0,,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/mint-herb-pot-3986
Dates Loose min 250g,9.75,$39.00 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/dates-kg-4411
Fresh Herbs Coriander Pot Each,3.0,,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/coriander-herb-pots-3984
Fresh Herbs Tarragon Punnet,3.99,$3.99 / each,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/tarragon-each-3492
Hugo's Crunchy Combo Sprouts 200g,2.59,$12.95 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/sprouts-crunchy-combo-sprouts-33832
Salad Baby Spinach 200g,4.0,$20.00 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/salad-baby-spinach-7051
Zucchini Flowers 200g,15.0,$75.00 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/zucchini-flower-3602
Potato Sebago Organic 1kg,5.99,$5.99 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/potato-sebago-organic-72523
Fresh Herbs Lemon Thyme Punnet,3.99,$3.99 each,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/thyme-lemon-each-3522
Fresh Herbs Curry Leaves Packet,4.99,$4.99 each,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/curry-leaves-kg-3902
Salad Organic Mix 100g,4.99,$49.90 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/salad-organic-mix-7024
Mushrooms Black Wood Ear 100g,6.99,$69.90 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/mushrooms-black-wood-ear-3722
Cabbage Red Whole,7.99,$7.99 each,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/cabbage-red-each-1282
Chilli Bullhorn Green Each,2.5,$2.50 / each,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/chilli-bull-horn-green-1521
Potato Red Cocktail 1kg,7.99,$7.99 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/potato-red-cocktail-25012
Cabbage Savoy Quarter Each,4.99,$4.99 each,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/cabbage-savoy-cut-qtr-each-12525
Fresh Herb Arugula bunch,3.99,$3.99 / bunch,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/arugula-bunch-3612
Buk Choy White Long Bunch,1.99,$1.99 each,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/asian-buk-choy-each-1572
Fresh Herbs Garlic Chives Bunch,3.99,$3.99 each,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/chives-garlic-bunch-3312
Harris Farm Pineapple Cut 300g,5.49,$18.30 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/harris-farm-pineapple-cut-300g-769
Coolibah Baby Asian Salad Mix 120g,4.99,$41.58 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/salad-baby-asian-mix-7015
Organic Fruit and Veg Box,75.0,,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/70-organic-fruit-veg-box-77908
Harris Farm Guacamole No Chilli 235g,8.99,$3.83 / 100g,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/guacamole-no-chilli-72584
Onion Brown Bag 5kg,9.99,$2.00 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/onions-brown-5kg-bag-24114
Harris Farm Rockmelon Cut 300g,5.99,$19.97 per kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/harris-farm-rockmelon-cut-767
Fresh Herb Galangal min 150g,3.75,$25.00 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/asian-galangal-kg-1891
Potato Cocktail min 1kg,7.99,$7.99 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/potatoes-chats-kg-2501
Chilli Long Hot Green min 200g,6.0,$30.00 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/chilli-hot-long-green-kg-7101
Hugo's Broccoli Sprouts 75g,4.69,$62.53 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/sprouts-broccoli-sprouts-31922
Celeriac Loose Each,7.99,$7.99 each,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/celeriac-loose-each-1452
Pineapple Large Sweet Half,4.49,$4.49 each,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/pineapple-large-half-50522
Potato Gourmet Sebago Supreme 1kg,9.99,$9.99 per kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/potato-gourmet-sebago-supreme-1kg-7403
Lettuce Living Red Oak Leaves Each,2.99,$2.99 each,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/lettuce-living-red-oak-leaf-each-31472
Hugo's Salad Sprouts 125g,2.59,$20.72 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/sprouts-salad-sprouts-33822
Salad Essentials Box,55.0,,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/salad-essentials-box-77403
Imperfect Picks Veggie Box,20.0,,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/imperfect-picks-veggie-box-7798
Grapefruit Each,2.62,$2.62 each,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/grapefruit-4561
Orange Organic 1kg,6.99,$6.99 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/oranges-organic-74932
Hugo's Trio Sprouts Selection 125g,4.69,$37.52 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/sprouts-trays-3-in-1-each-3382
Hugo's Snowpea Sprouts 160g,5.79,$36.19 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/sprouts-snowpea-sprouts-31942
Lettuce Living Green Coral Each,2.99,$2.99 each,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/lettuce-living-green-leaf-each-31462
Endive Bunch Each,6.99,$6.99 each,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/endive-bunch-1842
Cabbage Savoy Whole,8.99,$8.99 each,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/cabbage-savoy-each-1252
Hugo's Mung Beans Sprouts 200g,2.59,$12.95 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/sprouts-mung-beans-200g-tub-6334
Harris Farm Fruit Salad 350g,8.99,$25.69 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/harris-farm-fruit-salad-350g-770
Radish snackable 200g,3.99,$1.60 / 100g,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/radish-snackable-27222
Chickory Bunch,6.99,$6.99 each,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/chickory-bunch-1502
Fresh Herbs Parsley Curly Bunch,4.99,$4.99 each,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/parsley-curly-bunch-34122
Harris Farm Salsa Verde 250g,8.99,$3.60 / 100g,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/harris-farm-salsa-verde-upcycled-250g-77564
Mushrooms Swiss Brown Sliced 200g,5.99,$29.95 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/mushrooms-swiss-brown-sliced-37442
Chilli Thai min 50g,3.0,$60.00 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/chilli-thai-kilogram-17511
Local Kitchen Baby Spinach 280g,3.99,$14.25 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/local-kitchen-baby-spinach-280g-720251
Edible Flowers Punnet,12.99,$12.99 / each,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/edible-flowers-7042
Harris Farm Watermelon Cut 1kg,12.99,$12.99 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/watermelon-cut-1kg-8972
Gourmet Garden Basil Lightly Dried 10g,3.99,$3.99 / 10g,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/gourmet-garden-basil-lightly-dried-7295
Harris Farm Guacamole Picante 235g,8.99,$3.83 / 100g,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/guacamole-picante-72583
Soup Pack Each,6.99,$6.99 each,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/soup-pack-prepack-2802
Pear Packham Organic 1kg,8.99,$8.99 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/pear-packham-organic-74992
Hugo's Alfalfa and Broccoli Sprouts 125g,3.99,$31.92 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/sprouts-alfalfa-broccoli-sprouts-32052
Brussel Sprout Red Prepack 400g,3.99,$9.97 per kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/brussels-sprouts-red-11722
Lettuce Living Red Coral Leaves Each,2.99,$2.99 each,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/lettuce-living-red-coral-leaf-each-31452
Mushrooms Sliced 500g,8.99,$17.98 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/mushrooms-sliced-23642
Salad Mix Mesclun 200g,5.0,$24.99 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/salad-mix-mesculin-7011
Melon Spanish Whole Each,6.99,$6.99 each,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/melon-spanish-each-5772
Hugo's Alfalfa and Radish Sprouts 125g,2.59,$20.72 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/sprouts-alfalfa-radish-32032
Moon Bok Bunch,2.49,$2.49 each,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/moon-buk-1632
Onion Pickling min 200g,0.87,$4.35 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/onion-pickling-kg
Chokoe Each,2.0,$2.00 / each,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/chokoes-kg-1701
Salad Aussie Mix 120g,4.99,$41.58 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/salad-aussie-mix-120g-9024
Roast Dinner Box,30.0,,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/roast-dinner-bundle-77830
Fresh Vietnamese Mint Punnet,3.99,$3.99 / each,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/fresh-vietnamese-mint-3472
Harris Farm Fruit Salad 550g,12.99,$23.62 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/fruit-salad-780
Gourmet Garden Chilli Lightly Dried 10g,3.99,$3.99 / 10g,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/gourmet-garden-chilli-lightly-dried-7298
Chilli Birdseye Hot min 100g,5.99,$59.90 per kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/chillies-hot-tray-ea-1512
Harris Farm Coconut Pieces 250g,6.99,$27.96 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/coconut-pieces-250g-779
Salad Wild Roquette 200g,5.0,$25.00 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/salad-wild-roquette-70111
Rainbow Radish 200g,5.99,$29.95 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/rainbow-radish-27122
Juicing Box,22.0,,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/juicing-box-78153
Quince Each,3.2,$3.20 each,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/quinces-kg-5211
French Radish Bunch,5.99,$5.99 each,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/french-radish-27112
Mushrooms Sliced 375g,7.49,$19.97 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/mushrooms-sliced-23632
Hugo's Alfalfa and Onion Sprouts 125g,2.59,$20.72 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/sprouts-alfalfa-onion-sprouts-32022
Local Kitchen Mixed Leaf Salad Blend 280g,3.99,$14.25 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/local-kitchen-mixed-leaf-salad-blend-280g-720252
Fresh Herbs Marjoram Bunch,3.99,$3.99 each,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/marjoram-each-3362
Cabbage Sugarloaf,5.99,$5.99 each,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/cabbage-sugarloaf-1223
Harris Farm Strawberries Chocolate Coated x3,8.99,$8.99 each,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/harris-farm-chocolate-coated-strawberries-43333
Harris Farm Sweet Potato Chips 500g,3.99,$0.80 / 100g,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/harris-farm-sweet-potato-chips-9855
Kohlrabi bunch,5.99,$5.99 each,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/kohlrabi-bunch-2202
Kids Fruit Bundle,12.0,,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/school-holiday-snack-pack-nsw-15407
Organic Fruit Box,60.0,,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/organic-fruit-box-78289
Tomato Truss Tray 5kg,55.0,$11.00 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/tomato-truss-tray-2987
Cloud Farms Bronte Baby Spinach 100g,3.49,$34.90 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/cloud-farms-bronte-baby-spinach-100g-7215
Harris Farm Melon Trio 500g,8.99,$17.98 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/melon-trio-781
Local Kitchen Crunch Sharing Kit Kaleslaw 350g,6.99,$19.97 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/local-kitchen-crunch-sharing-kit-kaleslaw-350g-720245
Pumpkin Jarradale Whole,13.96,$13.96 / each,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/pumpkin-jarradale-whole-2621
Harris Farm Premium Fruit Salad 1kg,22.99,$22.99 per kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/premium-fruit-salad-8969
Dicky Bill Coriander Bag 25g,3.99,$159.60 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/dicky-bill-coriander-bag-33222
Local Kitchen Crunch Kit Asian Sesame 120g,3.99,$33.25 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/local-kitchen-crunch-kit-asian-sesame-120g-720241
Local Kitchen Crunch Sharing Kit Asian Sesame 350g,6.99,$19.97 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/local-kitchen-crunch-sharing-kit-asian-sesame-350g-720246
"Hugo's Alfalfa, Onion and Garlic Chive Sprouts 125g",2.59,$20.72 / kg,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/sprouts-alfalfa-onion-garlic-chives-32012
Dicky Bill Dill Bag 25g,3.99,$15.96 / 100g,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/dicky-bill-dill-bag-33332
Organic Veggie Box,60.0,,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/organic-veggie-box-78290
BBQ Bundle,45.0,,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/bbq-box-77407
"Harris Farm Potato, Butter and Herbs 500g",3.99,$0.80 / 100g,https://www.harrisfarm.com.au/collections/fruit-and-veg/products/harris-farm-potato-butter-and-herbs-9854
